id,titre,url,region,ville,quartier,adresse,type_terrain,vocation,prix,prix_text,prix_m2,surface,surface_text,situation_juridique,viabilisation,description_courte,description_complete,equipements,equipements_detaille,images,caracteristiques,localisation,informations_supplementaires,contact_info,date_scraping,page_source,is_valid
8186088,Terrain à la vente à Bou Hnech. Superficie 1000 m²,https://www.mubawab.tn/fr/a/8186088/terrain-%C3%A0-la-vente-%C3%A0-bou-hnech-superficie-1000-m%C2%B2,,Raoued,Bou Hnech,"Bou Hnech, Raoued",Terrain,,0,Prix à consulter,0,1000.0,"1000
						m²",,,Prix à consulter Terrain à la vente à Bou Hnech,"Nombreuses possibilités pour ce terrain à la vente. Superficie de 1000 m².Ce terrain est proposé à la vente à Bou Hnech, Raoued.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/186/088F/h/1000011193_80722829.avif; https://www.mubawab-media.com/ad/8/186/088F/h/1000011194_80722830.avif; https://www.mubawab-media.com/ad/8/110/672F/m/Screenshot%202025-03-18%20at%2021.19.30_79951173.avif; https://www.mubawab-media.com/assets/common/banks/atijjaribank.png; https://www.mubawab-media.com/assets/common/app-store/google-play-small.png,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Commercial, Agricole, Industriel, Lots de villa, Groupement d'habitation"", ""constructibilité"": ""R+25"", ""livraison"": ""Sur plan"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.471751,search,True
8075671,Terrain promoteur UAR3 ghazela projet immobilier,https://www.mubawab.tn/fr/a/8075671/terrain-promoteur-uar3-ghazela-projet-immobilier,,Raoued,Cité el Ghazela,"Cité el Ghazela, Raoued",Terrain,,0,Prix à consulter,0,9000.0,"9000
						m²",,,"Prix à consulter Terrain promoteur UAR3 ghazela projet immobilier Cité el Ghazela, Raoued 9000 m² Contacter Appelez WhatsApp",A vendre terrain pour promoteur en plein centre ghazela près de magasin généraledans une zone UAR3 .- proche de toutes les commodités- titre foncié individuel- accessibilité- eau/ gaz /telecom/ electricité,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/075/671F/h/terrain_promoteur_ariana_titre_foncie_uar3_2_ghazela_ariana_soghra_79611516.avif; https://www.mubawab-media.com/assets/common/banks/atijjaribank.png; https://www.mubawab-media.com/assets/common/app-store/google-play-small.png; https://www.mubawab-media.com/assets/common/app-store/app-store-small.png,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+3"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.474749,search,True
7457931,"Superbe Lot de 5824m2, Titre bleu individuel",https://www.mubawab.tn/fr/a/7457931/superbe-lot-de-5824m2-titre-bleu-individuel,,Raoued,Borj Touil,"Borj Touil, Raoued",Terrain,,1300000.0,1 300 000 TND,1300000.0,5824.0,"5824
						m²",Titre foncier (bleu),,"1 300 000 TND Superbe Lot de 5824m2, Titre bleu individuel Borj Touil, Raoued 5824 m² Contacter Appelez WhatsApp","Vous rêvez d’un grand terrain alliant nature, calme et potentiel d’investissement ?Ne cherchez plus !Nous mettons (couples particuliers) en vente un terrain de 5824 m² idéalement situé à Borj Touil – Raoued, dans le gouvernorat de l’Ariana, à quelques minutes de Tunis.Caractéristiques :- Superficie : 5824 m²- Planté de 40 pieds d’oliviers en pleine production- Bornage effectué auprès de l'office du Cadastre- Accès facile- Zone en plein développementIdéal pour :- Projet agricole ou résidentiel- Construction d’une maison de campagne ou d’un gîte- Investissement à long termeCe terrain est une belle opportunité dans une région en pleine expansion, tout en offrant le charme rustique des oliviers centenaires.Eau et électricité à proximité et longeant une route (dans le plan d'aménagement) reliant Borj Touil et Ariana Soghra.Un investissement sûr dans une zone d'avenir (plan d'aménagement en cours). La campagne en ville!Prix: Estimation MUBAWAB sur la base de différents biens du même type, dans la même zone et avec des caractéristiques similaires, avec une fiabilité de 4/5, le prix est estimé entre 1 456 000 TND et 1 601 600 TND. Nous en demandons 1 300 00 TND, soit 10% moins cher que le prix du marché.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/7/457/931F/h/Screenshot%20%2865%29_49553200.avif; https://www.mubawab-media.com/ad/7/457/931F/h/Screenshot%20%2863%29_49553204.avif; https://www.mubawab-media.com/ad/8/250/823F/m/WhatsApp%20Image%202025-11-11%20at%2017.45.47_81393795.avif; https://www.mubawab-media.com/ad/8/138/662F/m/9a74ba4b-7f10-45fe-b24a-0705fd3e2993_GF_80235411.avif; https://www.mubawab-media.com/assets/common/banks/atijjaribank.png,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole"", ""constructibilité"": ""R+3"", ""livraison"": ""Titré"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.91005068294484"", ""longitude"": ""10.146966779051862""}","{""situation_juridique"": ""Titre foncier""}",{},2026-01-27T21:49:36.478117,search,True
8174997,Offre à ne pas rater à el brarja,https://www.mubawab.tn/fr/a/8174997/offre-%C3%A0-ne-pas-rater-%C3%A0-el-brarja,,Raoued,El Brarja,"El Brarja, Raoued",Terrain,,0,Prix à consulter,0,210.0,"210
						m²",,,"Prix à consulter Offre à ne pas rater à el brarja El Brarja, Raoued 210 m² Contacter Appelez WhatsApp","je mets en vente un terrain de 210 m², rue otard sur rue rades à el brarja, 2056, raoued, arianaidéalement situé : visible sur deux ruesviabilisé : installation de gaz, eau, électricité.localisation google maps: 36.952374, 10.176833ce terrain bénéficie d’un potentiel d’avenir exceptionnel, grâce à sa position stratégique, 2mn du collège raoued et 8mn du port financier de tunis, véritable centre névralgique futur de la région.titré(titre bleu)le prix de m2 est 300 dinars (prix légèrement négociable).",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/174/997F/h/Image1_80611815.avif; https://www.mubawab-media.com/ad/8/174/997F/h/Image2_80611816.avif; https://www.mubawab-media.com/ad/8/287/415F/m/IMG-20260113-WA0002_81795168.avif; https://www.mubawab-media.com/ad/8/274/716F/m/1766316509245_81658195.avif; https://www.mubawab-media.com/ad/8/231/344F/m/M%C3%A9dia%20%282%29_81193782.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""constructibilité"": ""Plain pied"", ""livraison"": ""Titré"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}","{""situation_juridique"": ""Titre foncier"", ""viabilisation"": ""Oui""}",{},2026-01-27T21:49:36.483127,search,True
8079244,Des lots de terrains,https://www.mubawab.tn/fr/a/8079244/des-lots-de-terrains,,Raoued,Raoued,"Raoued, Raoued",Terrain,,0,Prix à consulter,0,9999.0,"9999
						m²",,,"Prix à consulter Des lots de terrains Raoued, Raoued 9999 m² Contacter Appelez WhatsApp","1Step2House vous propose à la vente des lots de terrains très bien placés à Raoued Plage.1 lot de terrain de 630m² vue mer, 1ère position, 1000dt/m²2 lots de 420 m², 2ème position, 600dt/m²3# 2 lots de 420m², 600dt/m²4 lot de 1764 m² avec une façade commerciale5 lot de 819 m² avec une façade commerciale6 lot de 630m², 600dt/m²",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/079/244F/h/images_81433716.avif; https://www.mubawab-media.com/business/10/954F/s/1000062661_79082197.avif; https://www.mubawab-media.com/ad/8/267/599F/m/c04807ba-3028-41b8-974b-9d9f67a8a4d2_81583554.avif; https://www.mubawab-media.com/ad/8/159/642F/m/localisation%20lot_80455821.avif; https://www.mubawab-media.com/ad/7/421/409F/m/20220503_155701_46346848.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Commercial, Groupement d'habitation""}","{""latitude"": ""36.8941992"", ""longitude"": ""10.2762232""}",{},{},2026-01-27T21:49:36.486117,search,True
8165281,A vendre terrain,https://www.mubawab.tn/fr/a/8165281/a-vendre-terrain,,Raoued,Raoued,"Raoued, Raoued",Terrain,,284000.0,284 000 TND,284000.0,378.0,"378
						m²",,,"284 000 TND A vendre terrain Raoued, Raoued 378 m² Contacter Appelez WhatsApp",Je mets en vente en terrain de 378m2 à 750DT/m2Situé à RAOUED ariannaPS:POUR TOUT RENSEIGNEMENTS ME CONTACTER Sur,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/165/281F/h/att.4vPGa41ThJJucW-Q6peo0YKVvie4O6awF9ncOW7U4m4_80513537.avif; https://www.mubawab-media.com/ad/8/165/281F/h/att.xrgoN9t0DDkDdyIemw9NrN80IGZibZuWLXx5j3NEY7U_80513538.avif; https://www.mubawab-media.com/ad/8/165/281F/h/att.9ZAmbuzk6bND9484_RZaT891cETDDwFPPV_J3rMdlJY_80513539.avif; https://www.mubawab-media.com/ad/8/164/024F/m/O16%20project%2001_80564462.avif; https://www.mubawab-media.com/ad/8/282/980F/m/thumb_1264854_property_xlarge_81831365.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.954443999999995"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.490120,search,True
8164356,A vendre Terrain à Nour Jaafar,https://www.mubawab.tn/fr/a/8164356/a-vendre-terrain-%C3%A0-nour-jaafar,,Raoued,Jaafar,"Jaafar, Raoued",Terrain,,135000.0,135 000 TND,135000.0,300.0,"300
						m²",,,"135 000 TND A vendre Terrain à Nour Jaafar Jaafar, Raoued 300 m² Contacter Appelez WhatsApp","L'agence contactimmo met en vente un terrain de 300m² viabilisé situé dans une zone de villa à Nour Jaafer limité des 3 côtés , pour un prix de 450dt le m²Pour plus d'info , contactez-nous sur les :29 119 975Mail : Ste.contactimmo@gmail.com",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/164/356F/h/terrain%20a%20vendre%202_80503870.avif; https://www.mubawab-media.com/ad/8/280/906F/m/WhatsApp%20Image%202026-01-05%20at%2017.26.26_81730380.avif; https://www.mubawab-media.com/ad/8/162/843F/m/IMG20240404112918%20%281%29_80489174.avif; https://www.mubawab-media.com/ad/8/146/437F/m/thumb_1098202_property_large_80334306.avif; https://www.mubawab-media.com/ad/8/183/746F/m/1_80707624.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}","{""viabilisation"": ""Oui""}",{},2026-01-27T21:49:36.493120,search,True
8164113,À Vendre – Terrain 430 m² à Raoued Taksim Jalila,https://www.mubawab.tn/fr/a/8164113/%C3%A0-vendre-%E2%80%93-terrain-430-m%C2%B2-%C3%A0-raoued-taksim-jalila,,Raoued,Raoued,"Raoued, Raoued",Terrain,,350000.0,350 000 TND,350000.0,430.0,"430
						m²",,,"350 000 TND À Vendre – Terrain 430 m² à Raoued Taksim Jalila Raoued, Raoued 430 m² Contacter Appelez WhatsApp","À vendre un terrain de 430 m² situé à Raoued – Taksim Jalila, rue Sidi Bouzid.Zone résidentielle en plein développement, Quartier calme, bon voisinageTerrain bien alimenté en eau et électricité, Travaux de raccordement au gaz de ville en coursTerrain ouvert sur deux rues, bien délimité, Titre de copropriété disponible,papiers en règlePrix demandé : 350 DT/m², négociable pour acheteur sérieuxPour toute visite ou information, veuillez contacter le :",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/164/113F/h/14bd17ef-27c4-4560-92e9-7edf40f01f5d_80501439.avif; https://www.mubawab-media.com/ad/8/164/024F/m/O16%20project%2001_80564462.avif; https://www.mubawab-media.com/ad/8/268/729F/m/940%2C03%20m_81595294.avif; https://www.mubawab-media.com/ad/7/927/360F/m/photo_00_76203152.avif; https://www.mubawab-media.com/ad/8/213/638F/m/Terrain%20Raoued_81002849.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""constructibilité"": ""Plain pied"", ""livraison"": ""Sur plan"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}",{},{},2026-01-27T21:49:36.496498,search,True
8159642,Vente terrain Raoued Plage Titre bleu individuel,https://www.mubawab.tn/fr/a/8159642/vente-terrain-raoued-plage-titre-bleu-individuel,,Raoued,Raoued,"Raoued, Raoued",Terrain Vue Mer,,0,Prix à consulter,0,496.0,"496
						m²",Titre foncier (bleu),,"Prix à consulter Vente terrain Raoued Plage Titre bleu individuel Raoued, Raoued 496 m² Contacter Appelez WhatsApp","Terrain à bâtir de 496 m² sur l'Avenue de la Mer Méditerranée, avant lotissement Flamand RoseÀ seulement 200 mètres de la plageRaccordable aux réseaux : eau, électricité, gaz, téléphone et assainissementقطعة أرض مساحتها 496 م² على شارع البحر الأبيض المتوسط، قبل تقسيم فلومان روزعلى بعد 200 متر من البحرمربوطة بالخدمات: المي، الكهرباء، الغاز، التلفون والمجاري",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/159/642F/h/localisation%20lot_80455821.avif; https://www.mubawab-media.com/ad/8/159/642F/h/Distance%20plage_80455822.avif; https://www.mubawab-media.com/ad/8/275/021F/m/WhatsApp%20Image%202025-12-22%20at%2012.07.32_81661122.avif; https://www.mubawab-media.com/ad/8/082/839F/m/Blue%20Minimalist%20Real%20Estate%20%28Facebook%20Post%29%283%29_79680989.avif; https://www.mubawab-media.com/ad/7/421/409F/m/20220503_155701_46346848.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.9621528813216"", ""longitude"": ""10.220714706824909""}","{""type_precis"": ""Lotissement"", ""situation_juridique"": ""Titre foncier""}",{},2026-01-27T21:49:36.500494,search,True
8129560,A vendre terrain de 600 m a borj touil,https://www.mubawab.tn/fr/a/8129560/a-vendre-terrain-de-600-m-a-borj-touil,,Raoued,Borj Touil,"Borj Touil, Raoued",Terrain,,250000.0,250 000 TND,250000.0,600.0,"600
						m²",,,"250 000 TND A vendre terrain de 600 m a borj touil Borj Touil, Raoued 600 m² Contacter Appelez WhatsApp",CE TERRAIN SITUÉ DANS UN LOTISSEMENT PRIVEE OFFRE UN CADRE CONVIVIAL .OFFRENT 600 M CARRÉ QUI OFFRE LA POSSIBILITE DE CONSTRUIER UNE VILLA EN R2POUR PLUS D INFORMATION VEUILLEZ NOUS CONTACTER SUR LE 46 531 000 OU LE 26 822 000,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/129/560F/h/d14d1ad0-08ab-4ce4-9520-26fcaee17540_80142995.avif; https://www.mubawab-media.com/ad/8/164/271F/m/O16%20project%20nuit%2002_81821799.avif; https://www.mubawab-media.com/ad/8/282/980F/m/thumb_1264854_property_xlarge_81831365.avif; https://www.mubawab-media.com/ad/8/286/032F/m/1000000134_81780713.avif; https://www.mubawab-media.com/ad/8/276/111F/m/1000020857_81672910.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""constructibilité"": ""R+2"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.954444"", ""longitude"": ""10.191389""}","{""type_precis"": ""Lotissement""}",{},2026-01-27T21:49:36.504494,search,True
8091654,Joli Terrain au lotissement les flamants roses,https://www.mubawab.tn/fr/a/8091654/joli-terrain-au-lotissement-les-flamants-roses,,Raoued,Raoued,"Raoued, Raoued",Terrain Constructible,,250000.0,250 000 TND,250000.0,282.0,"282
						m²",,,"250 000 TND Joli Terrain au lotissement les flamants roses Raoued, Raoued 282 m² Contacter Appelez WhatsApp","Un joli terrain de 282m2 dans un lotissement cloturé, securisé et gardé 24h/24h avec un contrôle d'accès à l'entrée contenant toutes les comodités(ONAS, STEG, SONEDE,TELECOM,ESPACE VERT, JARDINS D'ENFANTS,...) à 2 min sur pieds de la plage avec un trés beau voisiage.NB: Le prix est négociable",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/091/654F/h/1000003708_80356310.avif; https://www.mubawab-media.com/ad/8/091/654F/h/1000003727_80360359.avif; https://www.mubawab-media.com/ad/8/164/271F/m/O16%20project%20nuit%2002_81821799.avif; https://www.mubawab-media.com/ad/8/282/980F/m/thumb_1264854_property_xlarge_81831365.avif; https://www.mubawab-media.com/ad/8/286/032F/m/1000000134_81780713.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+2"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.96706943213813"", ""longitude"": ""10.214634236630118""}","{""type_precis"": ""Lotissement""}",{},2026-01-27T21:49:36.507494,search,True
